barrio_key,fecha,consumo_litros,consumption_per_contract,yoy_ratio,group_yoy_median,deviation_from_group_trend,relative_consumption,is_anomaly_m2,score_m2,is_anomaly_3sigma,is_anomaly_iqr,is_anomaly_chronos,is_anomaly_prophet,is_anomaly_anr,anr_ratio,is_anomaly_nmf,is_anomaly_readings,models_detecting,n_models_detecting,confidence
LA CAÑADA__DOMESTICO,2024-07-31,14154281.0,19179.242547425474,0.9305875300327784,1.0214043295432789,-0.09081679951050048,2.673347940343393,False,-0.487837142598374,False,True,False,False,False,0.0,False,False,M5_IQR,1,LOW
LA CAÑADA__DOMESTICO,2024-08-31,13542861.0,18450.764305177112,0.9636826732517213,1.0203923718810124,-0.056709698629291094,2.5894564611187647,False,-0.49882084024117723,False,False,False,False,False,0.0,False,False,,0,NONE
LA CAÑADA__DOMESTICO,2024-09-30,9115331.0,12418.707084468664,0.979615705823757,1.029666973224816,-0.05005126740105903,1.831176501475252,False,-0.4428260578140307,False,False,False,False,False,0.0,False,False,,0,NONE
LA CAÑADA__DOMESTICO,2024-10-31,8318579.0,11302.417119565218,0.8694167923721564,1.0298415413323774,-0.16042474896022096,1.6246929500601466,False,-0.44695925332986314,False,True,False,False,False,0.0,False,False,M5_IQR,1,MEDIUM
LA CAÑADA__DOMESTICO,2024-11-30,6335717.0,8620.0231292517,0.7497838476374955,1.0261431757293484,-0.27635932809185293,1.2789150294528027,False,-0.43478772775788965,False,True,False,False,False,0.0,False,False,M5_IQR,1,MEDIUM
LA CAÑADA__DOMESTICO,2024-12-31,7446941.0,10104.397557666214,0.9197211791346253,1.038688810392661,-0.11896763125803578,1.444531705486955,False,-0.41497229828557175,False,True,False,False,False,0.0,False,False,M5_IQR,1,MEDIUM
MONNEGRE__DOMESTICO,2024-01-31,1334491.0,12709.438095238096,1.1453776896602037,1.060865161080292,0.08451252857991176,1.906369863671131,False,-0.45997863388651355,False,False,False,True,False,0.0,False,False,M7_Prophet,1,LOW
MONNEGRE__DOMESTICO,2024-02-29,1290932.0,12294.590476190477,1.2243529129468627,1.094017945015867,0.13033496793099575,1.9718107714223305,False,-0.4645464328554112,False,False,False,True,False,0.0,False,False,M7_Prophet,1,MEDIUM
MONNEGRE__DOMESTICO,2024-03-31,1637958.0,15749.596153846154,0.8983037090254965,1.0403222567974542,-0.14201854777195766,2.340634688431216,False,-0.47794320213624936,False,False,False,False,False,0.0,False,False,,0,NONE
MONNEGRE__DOMESTICO,2024-04-30,2122074.0,20210.22857142857,1.0121240796049324,1.03002007622674,-0.01789599662180752,3.087418234696315,False,-0.5073049602482386,False,False,False,True,False,0.0,False,False,M7_Prophet,1,LOW
MONNEGRE__DOMESTICO,2024-05-31,2424768.0,22875.169811320753,1.4107092677631108,1.0866114078361673,0.3240978599269435,3.3130622672422594,False,-0.5366043400798374,False,False,False,False,False,0.0,False,False,,0,NONE
MONNEGRE__DOMESTICO,2024-06-30,2432712.0,22735.6261682243,0.9992737668824554,1.0630150525483115,-0.06374128566585613,3.311336493497314,False,-0.5257960467813382,False,False,False,False,False,0.0,False,False,,0,NONE
MONNEGRE__DOMESTICO,2024-07-31,3514967.0,33475.87619047619,0.9982202262047907,1.0214043295432789,-0.023184103338488193,4.6661209087745235,False,-0.569568350450094,False,False,True,False,False,0.0,False,False,M6_Chronos,1,LOW
MONNEGRE__DOMESTICO,2024-08-31,3224166.0,30706.342857142856,1.1217701623803962,1.0203923718810124,0.10137779049938378,4.309454968564422,False,-0.5914164133576822,False,False,False,True,False,0.0,False,False,M7_Prophet,1,MEDIUM
MONNEGRE__DOMESTICO,2024-09-30,1940336.0,18479.390476190478,1.2620202876907987,1.029666973224816,0.23235331446598262,2.724842881905639,False,-0.5373912158180928,False,False,False,False,False,0.0,False,False,,0,NONE
MONNEGRE__DOMESTICO,2024-10-31,1885495.0,17957.095238095237,1.006616297457373,1.0298415413323774,-0.023225243875004464,2.581285554077503,False,-0.4995475987567056,False,False,False,False,False,0.0,False,False,,0,NONE
MONNEGRE__DOMESTICO,2024-11-30,1162356.0,10863.140186915887,0.763917340804549,1.0261431757293484,-0.26222583492479945,1.6117164703368383,False,-0.48483294933388965,False,False,False,False,False,0.0,False,False,,0,NONE
MONNEGRE__DOMESTICO,2024-12-31,1489424.0,14051.169811320755,0.9470285502825017,1.038688810392661,-0.09166026011015938,2.0087650130347816,False,-0.46451766573498726,False,False,False,False,False,0.0,False,False,,0,NONE
MORALET__DOMESTICO,2024-01-31,8325724.0,10253.354679802957,0.9813725172403022,1.060865161080292,-0.07949264383998977,1.5379662119312232,False,-0.4460490069599036,False,False,False,False,False,0.0,False,False,,0,NONE
MORALET__DOMESTICO,2024-02-29,7690587.0,9494.551851851851,1.0214129724952754,1.094017945015867,-0.0726049725205915,1.5227395859638448,False,-0.4524249083727879,False,False,False,True,False,0.0,False,False,M7_Prophet,1,LOW
MORALET__DOMESTICO,2024-03-31,9539542.0,11762.690505548706,0.8619539736043288,1.0403222567974542,-0.17836828319312537,1.7481185649223319,False,-0.44983630944103464,False,True,False,False,False,0.0,False,False,M5_IQR,1,MEDIUM
MORALET__DOMESTICO,2024-04-30,10981701.0,13491.03316953317,0.8245271753746926,1.03002007622674,-0.2054929008520474,2.060959462447351,False,-0.480167941907613,False,True,False,True,False,0.0,False,False,M5_IQR;M7_Prophet,2,MEDIUM
MORALET__DOMESTICO,2024-05-31,13405017.0,16209.210399032649,1.2846791780172073,1.0866114078361673,0.19806777018104005,2.3476163804584798,False,-0.4917459993629922,False,True,False,False,False,0.0,False,False,M5_IQR,1,MEDIUM
MORALET__DOMESTICO,2024-06-30,15056750.0,18542.795566502464,1.135418021676385,1.0630150525483115,0.07240296912807342,2.7006705333955354,False,-0.5053760706919038,False,False,False,False,False,0.0,False,False,,0,NONE
MORALET__DOMESTICO,2024-07-31,18557813.0,22686.812958435206,0.9499226817184365,1.0214043295432789,-0.07148164782484234,3.162259643227145,False,-0.5242825136367228,False,False,False,False,False,0.0,False,False,,0,NONE
MORALET__DOMESTICO,2024-08-31,16808257.0,20598.354166666668,0.9044576304831569,1.0203923718810124,-0.11593474139785553,2.8908580914624404,False,-0.5338369363462567,False,True,False,False,False,0.0,False,False,M5_IQR,1,MEDIUM
MORALET__DOMESTICO,2024-09-30,10808919.0,13230.011015911872,1.040723711347353,1.029666973224816,0.011056738122537046,1.950805757943608,False,-0.47845278289990406,False,False,False,False,False,0.0,False,False,,0,NONE
MORALET__DOMESTICO,2024-10-31,9883820.0,12112.524509803921,0.8996230325166311,1.0298415413323774,-0.13021850881574626,1.7411437721974803,False,-0.4617436631151534,False,True,False,False,False,0.0,False,False,M5_IQR,1,MEDIUM
MORALET__DOMESTICO,2024-11-30,7458714.0,9163.039312039313,0.7464666324927497,1.0261431757293484,-0.27967654323659874,1.3594799591507878,False,-0.4612685131808875,False,True,False,False,False,0.0,False,False,M5_IQR,1,MEDIUM
MORALET__DOMESTICO,2024-12-31,8562754.0,10519.353808353808,0.945957778558212,1.038688810392661,-0.09273103183444908,1.503854139811943,False,-0.43799680416259723,False,False,False,False,False,0.0,False,False,,0,NONE
PDA VALLONGA__DOMESTICO,2024-01-31,1770296.0,11961.45945945946,0.7741967084211083,1.060865161080292,-0.2866684526591836,1.7941757667147524,False,-0.5029234593164096,False,True,False,True,False,0.0,False,False,M5_IQR;M7_Prophet,2,MEDIUM
PDA VALLONGA__DOMESTICO,2024-02-29,1610153.0,10879.412162162162,0.8786004188506816,1.094017945015867,-0.21541752616518528,1.7448439726104226,False,-0.46369424441824214,False,False,False,True,False,0.0,False,False,M7_Prophet,1,MEDIUM
PDA VALLONGA__DOMESTICO,2024-03-31,1992907.0,13557.190476190477,0.9895302515947175,1.0403222567974542,-0.050792005202736634,2.014809141534177,False,-0.4621316269842367,False,False,False,False,False,0.0,False,False,,0,NONE
PDA VALLONGA__DOMESTICO,2024-04-30,2184574.0,14861.047619047618,0.8356916419512557,1.03002007622674,-0.1943284342754843,2.2702499006172623,False,-0.49319538349605707,False,False,False,True,False,0.0,False,False,M7_Prophet,1,MEDIUM
PDA VALLONGA__DOMESTICO,2024-05-31,2896485.0,19570.844594594593,1.478345306299524,1.0866114078361673,0.3917338984633567,2.834489417968164,False,-0.5476240896842784,False,True,False,False,False,0.0,False,False,M5_IQR,1,HIGH
PDA VALLONGA__DOMESTICO,2024-06-30,2829051.0,18860.34,1.1714123400620353,1.0630150525483115,0.1083972875137238,2.7469193792890745,False,-0.5101204594552213,False,False,False,True,False,0.0,False,False,M7_Prophet,1,MEDIUM
PDA VALLONGA__DOMESTICO,2024-07-31,3972257.0,26839.574324324323,1.0851207391893098,1.0214043295432789,0.06371640964603098,3.741102943049094,False,-0.5442089606703059,False,False,True,False,False,0.0,False,False,M6_Chronos,1,LOW
PDA VALLONGA__DOMESTICO,2024-08-31,3485661.0,23551.763513513513,1.035982955442159,1.0203923718810124,0.01559058356114651,3.3053517562790917,False,-0.5562660057634188,False,False,False,False,False,0.0,False,False,,0,NONE
PDA VALLONGA__DOMESTICO,2024-09-30,2629668.0,17768.027027027027,1.1626490522992852,1.029666973224816,0.13298207907446913,2.6199501564990126,False,-0.5727717932391799,False,False,False,False,False,0.0,False,False,,0,NONE
PDA VALLONGA__DOMESTICO,2024-10-31,2207256.0,14913.891891891892,0.8509000491514153,1.0298415413323774,-0.17894149218096211,2.1438330189363985,False,-0.4870046850592024,False,False,False,False,False,0.0,False,False,,0,NONE
PDA VALLONGA__DOMESTICO,2024-11-30,1812116.0,12161.852348993289,0.785711374481971,1.0261431757293484,-0.2404318012473774,1.8044006984542307,False,-0.49367036360851013,False,False,False,False,False,0.0,False,False,,0,NONE
PDA VALLONGA__DOMESTICO,2024-12-31,1803444.0,11635.122580645162,0.945117049319505,1.038688810392661,-0.09357176107315601,1.663365219850977,False,-0.4450716625786279,False,False,False,False,False,0.0,False,False,,0,NONE
REBOLLEDO__DOMESTICO,2024-01-31,5252578.0,9602.51919561243,1.047395200219506,1.060865161080292,-0.013469960860786001,1.440343237259078,False,-0.43938432765777774,False,False,False,True,False,0.0,False,False,M7_Prophet,1,LOW
REBOLLEDO__DOMESTICO,2024-02-29,4863611.0,8907.712454212455,1.1544482926494641,1.094017945015867,0.060430347633597226,1.4286220756977448,False,-0.45100902707680746,False,False,False,True,False,0.0,False,False,M7_Prophet,1,LOW
REBOLLEDO__DOMESTICO,2024-03-31,5894984.0,10796.673992673992,1.0546188495159474,1.0403222567974542,0.014296592718493262,1.6045535022029465,False,-0.4353315203901888,False,False,False,True,False,0.0,False,False,M7_Prophet,1,LOW
REBOLLEDO__DOMESTICO,2024-04-30,6447973.0,11809.47435897436,0.9334540594057399,1.03002007622674,-0.09656601682100008,1.8040759088504834,False,-0.44481825280727644,False,False,False,True,False,0.0,False,False,M7_Prophet,1,LOW
REBOLLEDO__DOMESTICO,2024-05-31,7329677.0,13399.775137111517,1.256465295944901,1.0866114078361673,0.1698538881087337,1.9407195558532961,False,-0.4754569141740175,False,True,False,False,False,0.0,False,False,M5_IQR,1,MEDIUM
REBOLLEDO__DOMESTICO,2024-06-30,8121504.0,14712.869565217392,1.097157160002356,1.0630150525483115,0.034142107454044446,2.1428599131112205,False,-0.4640824157972083,False,False,False,False,False,0.0,False,False,,0,NONE
REBOLLEDO__DOMESTICO,2024-07-31,9636875.0,17617.687385740403,1.034540821414811,1.0214043295432789,0.013136491871532208,2.4556865668610626,False,-0.4851083426483459,False,False,False,False,False,0.0,False,False,,0,NONE
REBOLLEDO__DOMESTICO,2024-08-31,9087344.0,16492.45735027223,0.9941938084868138,1.0203923718810124,-0.02619856339419857,2.314619575591513,False,-0.4997961816716491,False,False,False,False,False,0.0,False,False,,0,NONE
REBOLLEDO__DOMESTICO,2024-09-30,6831262.0,12511.468864468865,1.1979361426848383,1.029666973224816,0.16826916946002224,1.844854510837742,False,-0.5300089966999847,False,True,False,False,False,0.0,False,False,M5_IQR,1,MEDIUM
REBOLLEDO__DOMESTICO,2024-10-31,6645852.0,12149.63802559415,1.0939978412568185,1.0298415413323774,0.06415629992444116,1.7464787431880615,False,-0.5215841710154118,False,False,False,False,False,0.0,False,False,,0,NONE
REBOLLEDO__DOMESTICO,2024-11-30,5273823.0,9641.35831809872,0.9088283905873651,1.0261431757293484,-0.11731478514198335,1.430446052460494,False,-0.4324238871756568,False,True,False,False,False,0.0,False,False,M5_IQR,1,MEDIUM
REBOLLEDO__DOMESTICO,2024-12-31,5451917.0,9514.689354275743,1.0170340879497908,1.038688810392661,-0.021654722442870256,1.3602266104111,False,-0.431245148404703,False,False,False,False,False,0.0,False,False,,0,NONE
SANTA FAZ__DOMESTICO,2024-01-31,4571814.0,12191.504,1.0156420120571297,1.060865161080292,-0.04522314902316227,1.8286816178863217,False,-0.5797144265658184,False,True,False,True,False,0.0,False,False,M5_IQR;M7_Prophet,2,LOW
SANTA FAZ__DOMESTICO,2024-02-29,4283092.0,11482.82037533512,1.027517345430093,1.094017945015867,-0.06650059958577392,1.8416187953752234,False,-0.5857228807411521,False,True,False,True,False,0.0,False,False,M5_IQR;M7_Prophet,2,LOW
SANTA FAZ__DOMESTICO,2024-03-31,4719236.0,12686.118279569893,0.8631014683330391,1.0403222567974542,-0.17722078846441502,1.8853542793509195,False,-0.5545797004176378,False,True,False,False,False,0.0,False,False,M5_IQR,1,MEDIUM
SANTA FAZ__DOMESTICO,2024-04-30,4958431.0,13329.11559139785,0.8476306866921242,1.03002007622674,-0.1823893895346158,2.0362241022565426,False,-0.5632158041364269,False,True,False,False,False,0.0,False,False,M5_IQR,1,MEDIUM
SANTA FAZ__DOMESTICO,2024-05-31,5637658.0,14455.533333333333,0.9685709053062282,1.0866114078361673,-0.11804050252993903,2.0936273887605394,False,-0.5585425493423172,False,True,False,False,False,0.0,False,False,M5_IQR,1,MEDIUM
SANTA FAZ__DOMESTICO,2024-06-30,6290072.0,16728.91489361702,1.110597272022945,1.0630150525483115,0.04758221947463337,2.436487386534613,False,-0.5822591462739782,False,True,False,True,False,0.0,False,False,M5_IQR;M7_Prophet,2,LOW
SANTA FAZ__DOMESTICO,2024-07-31,7464543.0,19489.668407310706,0.9833379550192497,1.0214043295432789,-0.03806637452402917,2.7166174454399283,False,-0.5887368494216955,False,False,False,False,False,0.0,False,False,,0,NONE
SANTA FAZ__DOMESTICO,2024-08-31,8108208.0,21170.25587467363,1.004209819973875,1.0203923718810124,-0.016182551907137466,2.971121139021286,False,-0.6121421597003648,False,False,False,False,False,0.0,False,False,,0,NONE
SANTA FAZ__DOMESTICO,2024-09-30,5922953.0,15424.356770833334,1.2638954921058718,1.029666973224816,0.23422851888105578,2.2743687790530696,False,-0.6258843940511478,False,True,False,False,False,0.0,False,False,M5_IQR,1,MEDIUM
SANTA FAZ__DOMESTICO,2024-10-31,5873395.0,15295.299479166666,1.0908832402532431,1.0298415413323774,0.06104169892086575,2.1986593637429523,False,-0.6286351965911707,False,True,False,False,False,0.0,False,False,M5_IQR,1,LOW
SANTA FAZ__DOMESTICO,2024-11-30,5401266.0,13992.917098445596,1.0592744807633774,1.0261431757293484,0.033131305034028946,2.0760677453823373,False,-0.5700594087323841,False,True,False,False,False,0.0,False,False,M5_IQR,1,LOW
SANTA FAZ__DOMESTICO,2024-12-31,5308635.0,13752.940414507771,1.0792703232503702,1.038688810392661,0.04058151285770917,1.9661299309582894,False,-0.5732508525396565,False,True,False,False,False,0.0,False,False,M5_IQR,1,LOW
TABARCA__DOMESTICO,2024-01-31,192271.0,1550.5725806451612,0.31850084896674535,1.060865161080292,-0.7423643121135466,0.23258029324555543,False,-0.6166469111598817,False,True,False,True,False,0.0,False,False,M5_IQR;M7_Prophet,2,HIGH
TABARCA__DOMESTICO,2024-02-29,168318.0,956.3522727272727,0.24616712126419552,1.094017945015867,-0.8478508237516714,0.15338011593714895,False,-0.6370289751980311,False,True,False,True,False,0.0,False,False,M5_IQR;M7_Prophet,2,HIGH
TABARCA__DOMESTICO,2024-03-31,607690.0,3774.472049689441,1.4975443023625463,1.0403222567974542,0.45722204556509216,0.5609451901952226,False,-0.6315493402920562,False,False,True,False,False,0.0,False,False,M6_Chronos,1,HIGH
TABARCA__DOMESTICO,2024-04-30,702312.0,4620.473684210527,0.7473049916311358,1.03002007622674,-0.2827150845956041,0.7058472720953343,False,-0.5799212039018431,False,False,False,False,False,0.0,False,False,,0,NONE
TABARCA__DOMESTICO,2024-05-31,908738.0,5862.825806451613,1.2207132417735937,1.0866114078361673,0.13410183393742647,0.8491262412030821,False,-0.5529437658866143,False,False,False,False,False,0.0,False,False,,0,NONE
TABARCA__DOMESTICO,2024-06-30,1141309.0,7363.283870967742,1.217678118561843,1.0630150525483115,0.15466306601353152,1.0724274939035012,False,-0.5335872357001554,False,False,False,True,False,0.0,False,False,M7_Prophet,1,MEDIUM
TABARCA__DOMESTICO,2024-07-31,1522126.0,9883.935064935065,1.0169561054740714,1.0214043295432789,-0.004448224069207418,1.3776976532307796,False,-0.5492605753333324,False,False,False,False,False,0.0,False,False,,0,NONE
TABARCA__DOMESTICO,2024-08-31,1656326.0,10352.0375,0.9065387107791195,1.0203923718810124,-0.11385366110189288,1.4528476949107842,False,-0.5617151296621771,False,False,False,False,False,0.0,False,False,,0,NONE
TABARCA__DOMESTICO,2024-09-30,960212.0,6155.205128205128,0.9870214773682772,1.029666973224816,-0.04264549585653887,0.9076039007817084,False,-0.5677615023833052,False,False,False,False,False,0.0,False,False,,0,NONE
TABARCA__DOMESTICO,2024-10-31,608794.0,3902.525641025641,1.0163081674387546,1.0298415413323774,-0.013533373893622747,0.5609778713110543,False,-0.5903815639371462,False,False,False,False,False,0.0,False,False,,0,NONE
TABARCA__DOMESTICO,2024-11-30,271145.0,1738.1089743589744,1.4637497300798963,1.0261431757293484,0.43760655435054785,0.25787560622560146,False,-0.660063546929858,False,False,False,False,False,0.0,False,False,,0,NONE
TABARCA__DOMESTICO,2024-12-31,204270.0,1276.6875,0.8913703723097869,1.038688810392661,-0.14731843808287415,0.18251613331956335,False,-0.6300171959689506,False,False,False,False,False,0.0,False,False,,0,NONE
VERDEGAS__DOMESTICO,2024-01-31,2025227.0,9332.84331797235,1.0880765017399214,1.060865161080292,0.02721134065962949,1.399892828496732,False,-0.4298577305538007,False,False,False,True,False,0.0,False,False,M7_Prophet,1,LOW
VERDEGAS__DOMESTICO,2024-02-29,1821538.0,8317.52511415525,1.2357436219592115,1.094017945015867,0.1417256769433446,1.3339676212418956,False,-0.4421314711841595,False,False,False,True,False,0.0,False,False,M7_Prophet,1,MEDIUM
VERDEGAS__DOMESTICO,2024-03-31,2047806.0,9350.712328767124,0.9311527380666564,1.0403222567974542,-0.10916951873079772,1.3896611331782571,False,-0.39989840605232624,False,False,False,False,False,0.0,False,False,,0,NONE
VERDEGAS__DOMESTICO,2024-04-30,2305919.0,10481.45,0.7999422050942081,1.03002007622674,-0.23007787113253186,1.6012000924030252,False,-0.4344446475311129,False,True,False,True,False,0.0,False,False,M5_IQR;M7_Prophet,2,MEDIUM
VERDEGAS__DOMESTICO,2024-05-31,2906057.0,13330.536697247706,1.3304227282653431,1.0866114078361673,0.24381132042917586,1.9306915969595444,False,-0.48009710350268303,False,True,False,True,False,0.0,False,False,M5_IQR;M7_Prophet,2,MEDIUM
VERDEGAS__DOMESTICO,2024-06-30,2886370.0,13179.771689497717,1.076978012465374,1.0630150525483115,0.013962959917062534,1.9195714535627026,False,-0.4362839313735842,False,False,False,True,False,0.0,False,False,M7_Prophet,1,LOW
VERDEGAS__DOMESTICO,2024-07-31,3722589.0,16998.12328767123,0.9146632805073146,1.0214043295432789,-0.10674104903596426,2.369327035123128,False,-0.4906327443750296,False,False,False,False,False,0.0,False,False,,0,NONE
VERDEGAS__DOMESTICO,2024-08-31,3556127.0,16238.022831050228,0.9124308100151356,1.0203923718810124,-0.1079615618658768,2.278911184392445,False,-0.5039617916137236,False,False,False,False,False,0.0,False,False,,0,NONE
VERDEGAS__DOMESTICO,2024-09-30,2149274.0,9814.036529680365,0.8465174717207046,1.029666973224816,-0.18314950150411147,1.4471098283851112,False,-0.4534649252845374,False,True,False,False,False,0.0,False,False,M5_IQR,1,MEDIUM
VERDEGAS__DOMESTICO,2024-10-31,2069248.0,9448.62100456621,0.7745562743704256,1.0298415413323774,-0.25528526696195175,1.3582145988343657,False,-0.4642440888347113,False,True,False,False,False,0.0,False,False,M5_IQR,1,MEDIUM
VERDEGAS__DOMESTICO,2024-11-30,1682040.0,7680.54794520548,0.8150224150061344,1.0261431757293484,-0.21112076072321406,1.139529216368685,False,-0.4093919047347699,False,True,False,False,False,0.0,False,False,M5_IQR,1,MEDIUM
VERDEGAS__DOMESTICO,2024-12-31,1819211.0,8269.14090909091,0.8831803037224718,1.038688810392661,-0.15550850667018923,1.1821621380344771,False,-0.40308308013169625,False,True,False,False,False,0.0,False,False,M5_IQR,1,MEDIUM
VILLAFRANQUEZA__DOMESTICO,2024-01-31,10308382.0,7426.78818443804,1.006687072450951,1.060865161080292,-0.05417808862934104,1.1139914347579405,False,-0.3965509217595671,False,True,False,True,False,0.44107919909269827,False,False,M5_IQR;M7_Prophet,2,LOW
VILLAFRANQUEZA__DOMESTICO,2024-02-29,9707387.0,6978.710999281093,1.0751791275369456,1.094017945015867,-0.018838817478921355,1.11924813971435,False,-0.42386145409803494,False,True,False,True,False,0.44107919909269827,False,False,M5_IQR;M7_Prophet,2,LOW
VILLAFRANQUEZA__DOMESTICO,2024-03-31,11221191.0,8090.260273972603,0.9935723928819954,1.0403222567974542,-0.04674986391545877,1.2023383743127234,False,-0.38372540181819653,False,True,False,False,False,0.44107919909269827,False,False,M5_IQR,1,LOW
VILLAFRANQUEZA__DOMESTICO,2024-04-30,11693272.0,8394.308686288587,0.9592225465949992,1.03002007622674,-0.0707975296317408,1.282357674190575,False,-0.3965892607047134,False,True,False,True,False,0.44107919909269827,False,False,M5_IQR;M7_Prophet,2,LOW
VILLAFRANQUEZA__DOMESTICO,2024-05-31,13638157.0,8776.162805662805,1.1421202274131326,1.0866114078361673,0.055508819576965296,1.2710713879914857,False,-0.4263178817607325,False,True,False,False,False,0.44107919909269827,False,False,M5_IQR,1,LOW
VILLAFRANQUEZA__DOMESTICO,2024-06-30,14792868.0,10070.025867937373,1.1003342240171938,1.0630150525483115,0.037319171468882306,1.4666516725880578,False,-0.4465323197146778,False,True,False,False,False,0.44107919909269827,False,False,M5_IQR,1,LOW
VILLAFRANQUEZA__DOMESTICO,2024-07-31,16694121.0,11372.017029972752,1.0843591389105043,1.0214043295432789,0.06295480936722542,1.5851177766511209,False,-0.45832497795637,False,True,False,False,False,0.44107919909269827,False,False,M5_IQR,1,LOW
VILLAFRANQUEZA__DOMESTICO,2024-08-31,14814220.0,10098.309475119291,0.9669324962688082,1.0203923718810124,-0.05345987561220422,1.4172384560452753,False,-0.42683065683830373,False,True,False,False,False,0.44107919909269827,False,False,M5_IQR,1,LOW
VILLAFRANQUEZA__DOMESTICO,2024-09-30,12361229.0,8431.94338335607,1.089989241394416,1.029666973224816,0.06032226816960007,1.2433159491040517,False,-0.4533309694697362,False,True,False,False,False,0.44107919909269827,False,False,M5_IQR,1,LOW
VILLAFRANQUEZA__DOMESTICO,2024-10-31,12035107.0,8203.890252215406,1.0504494024362006,1.0298415413323774,0.020607861103823177,1.1792878032052545,False,-0.4634954698304338,False,True,False,False,False,0.44107919909269827,False,False,M5_IQR,1,LOW
VILLAFRANQUEZA__DOMESTICO,2024-11-30,10427511.0,7098.373723621511,0.9182077027220393,1.0261431757293484,-0.1079354730073091,1.053154580178079,False,-0.3837628581660825,False,True,False,False,False,0.44107919909269827,False,False,M5_IQR,1,MEDIUM
VILLAFRANQUEZA__DOMESTICO,2024-12-31,11106866.0,7550.55472467709,1.0263688587041648,1.038688810392661,-0.0123199516884962,1.0794325571181849,False,-0.39734512276664347,False,False,False,False,False,0.44107919909269827,False,False,,0,NONE
