barrio_key,fecha,consumo_litros,consumption_per_contract,yoy_ratio,group_yoy_median,deviation_from_group_trend,relative_consumption,is_anomaly_m2,score_m2,is_anomaly_3sigma,is_anomaly_iqr,is_anomaly_chronos,is_anomaly_prophet,is_anomaly_anr,anr_ratio,is_anomaly_nmf,is_anomaly_readings,reading_anomaly_rate,reading_anomaly_zscore,is_anomaly_autoencoder,reconstruction_error,is_anomaly_vae,vae_score_norm,vae_log_likelihood,models_detecting,n_models_detecting,confidence,anomaly_score,alert_color,spatial_class,n_anomalous_neighbors,cluster_size,fraud_rate,fraud_rate_3m,barrio,fraud_vulnerability,flag_m2,flag_3sigma,flag_iqr,flag_chronos,flag_prophet,flag_anr,flag_nmf,flag_readings,flag_autoencoder,spatial_numeric,fraud_score,shap_top_feature,ensemble_score,ensemble_confidence,conformal_pvalue,conformal_anomaly,conformal_significance,shap_explanation,shap_top3_features,is_changepoint,cp_method,cp_magnitude,cp_direction
1-BENALUA__DOMESTICO,2024-12-31,30164879.0,6019.732388744762,1.0647017977666975,1.038688810392661,0.026012987374036456,0.8605851308266372,False,-0.47849651391946607,False,False,,,False,0.5473280621214702,False,False,0.0,0.0,False,8404.173356849007,False,0.0017056229,-103377.414,,0,NONE,0.005373159763065516,VERDE,NORMAL,0,0,0.0009857072449482504,0.0014084553152433094,1-BENALUA,0.18689175743858663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.001310423482209444,-spatial_numeric,0.0,NONE,0.16210214655810512,False,,"months_above_mean (baja, val=20.00) | cos_month (baja, val=1.00) | cos_quarter (baja, val=1.00)","months_above_mean,cos_month,cos_quarter",False,,0.0,
10-FLORIDA BAJA__DOMESTICO,2024-01-31,30048735.0,6226.426647326979,1.0445272376722783,1.060865161080292,-0.016337923408013655,0.9339415346198799,False,-0.4452168294705306,False,False,,,False,0.0,False,False,0.0,0.0,False,3316.997539762813,False,0.00067132077,-40208.156,,0,NONE,0.0033347167585497496,VERDE,NORMAL,0,0,0.0009066183136899365,0.001224545156398767,10-FLORIDA BAJA,0.16696917308897896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0014894321793690324,-spatial_numeric,0.0,NONE,1.0,False,,"sin_month (sube, val=0.50) | sin_quarter (baja, val=0.87) | trend_3m (sube, val=0.01)","sin_month,sin_quarter,trend_3m",False,,0.0,
10-FLORIDA BAJA__DOMESTICO,2024-02-29,27860758.0,5763.499793131982,1.0688851658390066,1.094017945015867,-0.025132779176860298,0.9243521364291394,False,-0.43537768074190025,False,False,,,False,0.0,False,False,0.0,0.0,False,7843.8231244421095,False,0.0015911633,-96636.086,,0,NONE,0.00518567216918826,VERDE,NORMAL,0,0,0.0009195402298850574,0.0006087195145249982,10-FLORIDA BAJA,0.16696917308897896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0013874968281015754,-spatial_numeric,0.0,NONE,0.536639526276832,False,,"sin_quarter (baja, val=0.87) | avg_calibre (sube, val=13.01) | cross_sectional_zscore (sube, val=-0.38)","sin_quarter,avg_calibre,cross_sectional_zscore",False,,0.0,
10-FLORIDA BAJA__DOMESTICO,2024-03-31,29612891.0,6125.960074472487,1.02054714665678,1.0403222567974542,-0.019775110140674235,0.9104128455226066,False,-0.47967069643160715,False,False,,,False,0.0,False,False,0.0,0.0,False,4860.77981725206,False,0.0009822599,-59487.094,,0,NONE,0.004053248014719868,VERDE,NORMAL,0,0,0.0,0.0006087195145249982,10-FLORIDA BAJA,0.16696917308897896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0015865201130509377,-spatial_numeric,0.0,NONE,0.39896373056994816,False,,"cos_quarter (baja, val=-1.00) | avg_calibre (sube, val=13.01) | cross_sectional_zscore (sube, val=-0.42)","cos_quarter,avg_calibre,cross_sectional_zscore",False,,0.0,
10-FLORIDA BAJA__DOMESTICO,2024-04-30,28602313.0,5920.5781411716,1.0132339617768915,1.03002007622674,-0.016786114449848455,0.904457901027367,False,-0.44944231215860536,False,False,,,False,0.0,False,False,0.0,0.0,False,3501.406791425607,False,0.0007075548,-42331.69,,0,NONE,0.0034279783705255086,VERDE,NORMAL,0,0,0.0,0.000306513409961686,10-FLORIDA BAJA,0.16696917308897896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0006775444489903748,-spatial_numeric,0.0,NONE,0.46484085862324204,False,,"sin_month (baja, val=0.87) | trend_3m (sube, val=0.01) | avg_calibre (sube, val=13.01)","sin_month,trend_3m,avg_calibre",False,,0.0,
10-FLORIDA BAJA__DOMESTICO,2024-05-31,30269302.0,6255.280429840876,1.0176683674817637,1.0866114078361673,-0.06894304035440357,0.9059663265480341,False,-0.44090243260459283,False,False,,,False,0.0,False,False,0.0,0.0,False,58991.4071858034,False,0.011904889,-729485.56,,0,NONE,0.014979096949518267,VERDE,NORMAL,0,0,0.0055248618784530384,0.0018416206261510127,10-FLORIDA BAJA,0.16696917308897896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0005513623473234475,-spatial_numeric,0.0,NONE,0.5625462620281273,False,,"sin_month (sube, val=0.50) | Volatilidad consumo (sube, val=0.03) | trend_3m (sube, val=0.01)","sin_month,consumption_volatility,trend_3m",False,,0.0,
10-FLORIDA BAJA__DOMESTICO,2024-06-30,29920815.0,6184.542166184374,1.0182779313226318,1.0630150525483115,-0.044737121225679743,0.9007493358190938,False,-0.43395564753256205,False,False,,,False,0.0,False,False,0.0,0.0,False,24843.273942038097,False,0.005022396,-305695.1,,0,NONE,0.009449663831921385,VERDE,NORMAL,0,0,0.0,0.0018416206261510127,10-FLORIDA BAJA,0.16696917308897896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0012168741086497903,-spatial_numeric,0.0,NONE,0.37305699481865284,False,,"sin_month (sube, val=0.00) | cos_quarter (baja, val=1.00) | Volatilidad consumo (sube, val=0.03)","sin_month,cos_quarter,consumption_volatility",False,,0.0,
10-FLORIDA BAJA__DOMESTICO,2024-07-31,29733785.0,6143.344008264463,0.9895886427923601,1.0214043295432789,-0.031815686750918726,0.8563057696728127,False,-0.44841687830338806,False,False,,,False,0.0,False,False,0.0,0.0,False,12568.181500274728,False,0.0025438392,-154668.23,,0,NONE,0.006617521266219039,VERDE,NORMAL,0,0,0.0019665683382497543,0.0024971434055675976,10-FLORIDA BAJA,0.16696917308897896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0008951506461016834,-spatial_numeric,0.0,NONE,0.5462620281273131,False,,"avg_calibre (sube, val=13.01) | sin_quarter (baja, val=0.87) | trend_3m (sube, val=-0.01)","avg_calibre,sin_quarter,trend_3m",False,,0.0,
10-FLORIDA BAJA__DOMESTICO,2024-08-31,29250221.0,5688.491054064566,1.0200647131139366,1.0203923718810124,-0.0003276587670757447,0.7983463270315937,False,-0.46605445823137454,False,False,,,False,0.0,False,False,0.0,0.0,False,3.2260733026279813,False,6.653163e-07,-38.760086,,0,NONE,6.559828504442145e-05,VERDE,NORMAL,0,0,0.0022396416573348264,0.0014020699985281937,10-FLORIDA BAJA,0.16696917308897896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0008917867089621723,-spatial_numeric,0.0,NONE,0.28793486306439675,False,,"sin_quarter (baja, val=0.87) | avg_calibre (sube, val=13.01) | cos_quarter (sube, val=-0.50)","sin_quarter,avg_calibre,cos_quarter",False,,0.0,
10-FLORIDA BAJA__DOMESTICO,2024-09-30,29672849.0,6110.553747940692,1.03575388382631,1.029666973224816,0.006086910601494022,0.9010199176228714,False,-0.44612387549485355,False,False,,,False,0.0,False,False,0.0,0.0,False,459.8006346155435,False,9.3382994e-05,-5481.3643,,0,NONE,0.0012267204197224935,VERDE,NORMAL,0,0,0.0012445550715619166,0.0018169216890488325,10-FLORIDA BAJA,0.16696917308897896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0013250060146674514,-spatial_numeric,0.0,NONE,0.382679496669134,False,,"cos_quarter (baja, val=-1.00) | sin_month (baja, val=-1.00) | avg_calibre (sube, val=13.01)","cos_quarter,sin_month,avg_calibre",False,,0.0,
10-FLORIDA BAJA__DOMESTICO,2024-10-31,30327994.0,5988.940363349131,1.0127005320585662,1.0298415413323774,-0.017141009273811125,0.8608945399670657,False,-0.45228971934099493,False,False,,,False,0.0,False,False,0.0,0.0,False,3651.630548958868,False,0.00073896814,-44342.31,,0,NONE,0.0035020986688999224,VERDE,NORMAL,0,0,0.002242152466367713,0.001908783065088152,10-FLORIDA BAJA,0.16696917308897896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0010931409196928144,-spatial_numeric,0.0,NONE,0.29681717246484085,False,,"months_above_mean (baja, val=6.00) | avg_calibre (sube, val=13.01) | cross_sectional_zscore (sube, val=-0.45)","months_above_mean,avg_calibre,cross_sectional_zscore",False,,0.0,
10-FLORIDA BAJA__DOMESTICO,2024-11-30,29263527.0,5877.390439847359,1.0023658600672039,1.0261431757293484,-0.023777315662144582,0.8720026448624536,False,-0.45148238057161744,False,False,,,False,0.0,False,False,0.0,0.0,False,7022.517912016397,False,0.0014223562,-85564.016,,0,NONE,0.00489769875563586,VERDE,NORMAL,0,0,0.000997506234413965,0.0014947379241145315,10-FLORIDA BAJA,0.16696917308897896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0007274231174960732,-spatial_numeric,0.0,NONE,0.29533678756476683,False,,"months_above_mean (baja, val=7.00) | avg_calibre (sube, val=13.01) | Volatilidad consumo (sube, val=0.02)","months_above_mean,avg_calibre,consumption_volatility",False,,0.0,
10-FLORIDA BAJA__DOMESTICO,2024-12-31,30384180.0,6245.463514902363,1.0028013517539562,1.038688810392661,-0.035887458638704794,0.8928558096859164,False,-0.4642512682148162,False,False,,,False,0.0,False,False,0.0,0.0,False,15990.691925105146,False,0.0032321808,-196457.8,,0,NONE,0.007500709811681406,VERDE,NORMAL,0,0,0.0009857072449482504,0.0014084553152433094,10-FLORIDA BAJA,0.16696917308897896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0007034878944978118,-spatial_numeric,0.0,NONE,0.22279792746113988,False,,"months_above_mean (baja, val=8.00) | cos_month (baja, val=1.00) | cos_quarter (baja, val=1.00)","months_above_mean,cos_month,cos_quarter",False,,0.0,
11-CIUDAD DE ASIS__DOMESTICO,2024-01-31,16447021.0,6594.635525260625,1.0351531180651454,1.060865161080292,-0.025712043015146513,0.9891715379582545,False,-0.4650564021043876,False,False,,,False,0.0,False,False,0.0,0.0,False,8211.752160826341,False,0.0016607392,-100787.08,,0,NONE,0.005308482521837554,VERDE,NORMAL,0,0,0.0009066183136899365,0.001224545156398767,11-CIUDAD DE ASIS,0.135984195753913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0016872292617335916,-spatial_numeric,0.0,NONE,1.0,False,,"months_above_mean (baja, val=9.00) | type_percentile (sube, val=0.50) | trend_3m (sube, val=0.01)","months_above_mean,type_percentile,trend_3m",False,,0.0,
11-CIUDAD DE ASIS__DOMESTICO,2024-02-29,15461421.0,6187.043217286915,1.075209933526005,1.094017945015867,-0.018808011489861887,0.9922801806800746,False,-0.4196149570123227,False,False,,,False,0.0,False,False,0.0,0.0,False,4394.30377619355,False,0.0008914004,-54152.363,,0,NONE,0.003850742336444046,VERDE,NORMAL,0,0,0.0009195402298850574,0.0006087195145249982,11-CIUDAD DE ASIS,0.135984195753913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.001148141804151237,-spatial_numeric,0.0,NONE,0.5758697261287935,False,,"type_percentile (sube, val=0.50) | sin_month (baja, val=0.87) | cos_quarter (sube, val=-0.50)","type_percentile,sin_month,cos_quarter",False,,0.0,
11-CIUDAD DE ASIS__DOMESTICO,2024-03-31,16589483.0,6641.106084867894,1.0325601443015096,1.0403222567974542,-0.007762112495944606,0.9869715464416763,False,-0.47286053598581396,False,False,,,False,0.0,False,False,0.0,0.0,False,752.817862787148,False,0.00015162969,-8877.776,,0,NONE,0.001567585468255217,VERDE,NORMAL,0,0,0.0,0.0006087195145249982,11-CIUDAD DE ASIS,0.135984195753913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.000642301922198385,-spatial_numeric,0.0,NONE,0.47372316802368614,False,,"cos_quarter (baja, val=-1.00) | trend_3m (sube, val=0.00) | cross_sectional_zscore (sube, val=-0.30)","cos_quarter,trend_3m,cross_sectional_zscore",False,,0.0,
11-CIUDAD DE ASIS__DOMESTICO,2024-04-30,16151981.0,6465.96517213771,1.0597044987697455,1.03002007622674,0.029684422543005518,0.9877740227832641,False,-0.444245877760279,False,False,,,False,0.0,False,False,0.0,0.0,False,10924.58929830697,False,0.0022106313,-134908.55,,0,NONE,0.0061579476354109985,VERDE,NORMAL,0,0,0.0,0.000306513409961686,11-CIUDAD DE ASIS,0.135984195753913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0005984252202324569,-spatial_numeric,0.0,NONE,0.40562546262028126,False,,"sin_month (baja, val=0.87) | trend_3m (sube, val=0.02) | type_percentile (sube, val=0.44)","sin_month,trend_3m,type_percentile",False,,0.0,
11-CIUDAD DE ASIS__DOMESTICO,2024-05-31,17264155.0,6897.385137834599,1.0470651054069837,1.0866114078361673,-0.039546302429183555,0.9989637948605888,False,-0.4306613166850958,False,False,,,False,0.0,False,False,0.0,0.0,False,19413.847681244362,False,0.0039258054,-239175.7,,0,NONE,0.00830184103041276,VERDE,NORMAL,0,0,0.0055248618784530384,0.0018416206261510127,11-CIUDAD DE ASIS,0.135984195753913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.001043525175191462,-spatial_numeric,0.0,NONE,0.5766099185788305,False,,"sin_month (sube, val=0.50) | trend_3m (sube, val=0.02) | type_percentile (sube, val=0.50)","sin_month,trend_3m,type_percentile",False,,0.0,
11-CIUDAD DE ASIS__DOMESTICO,2024-06-30,17056494.0,6822.5976,1.021408475265037,1.0630150525483115,-0.04160657728327455,0.993679094042373,False,-0.4387202259926984,False,False,,,False,0.0,False,False,0.0,0.0,False,21489.280028931047,False,0.004345591,-264559.84,,0,NONE,0.008755874574657563,VERDE,NORMAL,0,0,0.0,0.0018416206261510127,11-CIUDAD DE ASIS,0.135984195753913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0006830908241681755,-spatial_numeric,0.0,NONE,0.3923019985196151,False,,"sin_month (sube, val=0.00) | cos_quarter (baja, val=1.00) | trend_3m (sube, val=0.03)","sin_month,cos_quarter,trend_3m",False,,0.0,
11-CIUDAD DE ASIS__DOMESTICO,2024-07-31,17455237.0,6976.513589128697,1.0216515189594995,1.0214043295432789,0.00024718941622059454,0.9724392497856212,False,-0.4486667644141041,False,False,,,False,0.0,False,False,0.0,0.0,False,1.9002281590254686,False,3.9189112e-07,-22.353271,,0,NONE,4.947707235616328e-05,VERDE,NORMAL,0,0,0.0019665683382497543,0.0024971434055675976,11-CIUDAD DE ASIS,0.135984195753913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.000627534871455282,-spatial_numeric,0.0,NONE,0.5262768319763138,False,,"months_above_mean (baja, val=5.00) | trend_3m (sube, val=0.01) | type_percentile (sube, val=0.37)","months_above_mean,trend_3m,type_percentile",False,,0.0,
11-CIUDAD DE ASIS__DOMESTICO,2024-08-31,17045368.0,6807.255591054313,1.0366269586398726,1.0203923718810124,0.016234586758860248,0.9553583624607046,False,-0.46303138049648457,False,False,,,False,0.0,False,False,0.0,0.0,False,3268.1840567845816,False,0.0006629119,-39976.492,,0,NONE,0.003313208543387214,VERDE,NORMAL,0,0,0.0022396416573348264,0.0014020699985281937,11-CIUDAD DE ASIS,0.135984195753913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0007071124855428934,-spatial_numeric,0.0,NONE,0.3286454478164323,False,,"months_above_mean (baja, val=6.00) | trend_3m (sube, val=-0.00) | sin_quarter (baja, val=0.87)","months_above_mean,trend_3m,sin_quarter",False,,0.0,
11-CIUDAD DE ASIS__DOMESTICO,2024-09-30,16659268.0,6645.100917431193,1.0152363444254708,1.029666973224816,-0.014430628799345202,0.9798405395316773,False,-0.46161875940738967,False,False,,,False,0.0,False,False,0.0,0.0,False,2589.3744038832683,False,0.00052343786,-31645.31,,0,NONE,0.0029384695460974884,VERDE,NORMAL,0,0,0.0012445550715619166,0.0018169216890488325,11-CIUDAD DE ASIS,0.135984195753913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0005570517387241125,-spatial_numeric,0.0,NONE,0.3027387120651369,False,,"sin_month (baja, val=-1.00) | months_above_mean (baja, val=7.00) | cos_quarter (baja, val=-1.00)","sin_month,months_above_mean,cos_quarter",False,,0.0,
11-CIUDAD DE ASIS__DOMESTICO,2024-10-31,17085618.0,6817.884277733439,1.013644580475485,1.0298415413323774,-0.016196960856892373,0.9800530632677218,False,-0.4561084443678684,False,False,,,False,0.0,False,False,0.0,0.0,False,3260.924370493041,False,0.0006612567,-39971.527,,0,NONE,0.0033055178436890652,VERDE,NORMAL,0,0,0.002242152466367713,0.001908783065088152,11-CIUDAD DE ASIS,0.135984195753913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0010856837034225464,-spatial_numeric,0.0,NONE,0.29533678756476683,False,,"months_above_mean (baja, val=8.00) | log_consumption (sube, val=8.83) | trend_3m (sube, val=0.00)","months_above_mean,log_consumption,trend_3m",False,,0.0,
